Timestamp,Blade_Type,Vibration,Torque,Speed,Noise,Temp,Condition,RUL
2025-09-05 00:10:52.787839,4-Cut Form,0.471,19.443,1202.2,67.84,36.49,Sharp,507.4
2025-09-05 00:10:53.787839,4-Cut Form,0.513,19.856,1204.2,67.86,36.6,Sharp,507.4
2025-09-05 00:10:54.787839,4-Cut Form,0.475,22.159,1201.3,67.34,36.69,Sharp,507.4
2025-09-05 00:10:55.787839,4-Cut Form,0.469,22.12,1196.5,68.63,36.84,Sharp,507.4
2025-09-05 00:10:56.787839,4-Cut Form,0.516,18.946,1197.4,68.74,36.4,Sharp,507.4
2025-09-05 00:10:57.787839,4-Cut Form,0.48,19.086,1202.5,67.69,36.01,Sharp,507.4
2025-09-05 00:10:58.787839,4-Cut Form,0.512,18.941,1202.9,67.69,36.69,Sharp,507.4
2025-09-05 00:10:59.787839,4-Cut Form,0.514,21.057,1200.6,66.95,37.48,Sharp,507.4
2025-09-05 00:11:00.787839,4-Cut Form,0.443,19.601,1200.5,68.25,36.04,Sharp,507.4
2025-09-05 00:11:01.787839,4-Cut Form,0.476,20.24,1200.2,69.38,36.44,Sharp,507.4
2025-09-05 00:11:02.787839,4-Cut Form,0.572,21.997,1201.1,69.38,36.31,Sharp,507.4
2025-09-05 00:11:03.787839,4-Cut Form,0.442,19.99,1202.9,67.4,37.71,Sharp,507.4
2025-09-05 00:11:04.787839,4-Cut Form,0.394,20.706,1202.5,69.99,36.02,Sharp,507.4
2025-09-05 00:11:05.787839,4-Cut Form,0.407,20.52,1200.1,67.64,36.42,Sharp,507.4
2025-09-05 00:11:06.787839,4-Cut Form,0.501,19.412,1199.8,66.98,36.32,Sharp,507.4
2025-09-05 00:11:07.787839,4-Cut Form,0.502,21.059,1199.7,66.64,35.87,Sharp,507.4
2025-09-05 00:11:08.787839,4-Cut Form,0.494,19.15,1196.9,66.92,35.85,Sharp,507.4
2025-09-05 00:11:09.787839,4-Cut Form,0.561,21.34,1196.8,68.33,36.78,Sharp,507.4
2025-09-05 00:11:10.787839,4-Cut Form,0.366,19.413,1202.2,67.74,36.85,Sharp,507.4
2025-09-05 00:11:11.787839,4-Cut Form,0.52,19.522,1197.1,67.37,36.22,Sharp,507.4
2025-09-05 00:11:12.787839,4-Cut Form,0.578,18.912,1203.3,67.15,37.2,Sharp,507.4
2025-09-05 00:11:13.787839,4-Cut Form,0.444,19.076,1199.8,66.91,35.37,Sharp,507.4
2025-09-05 00:11:14.787839,4-Cut Form,0.481,19.573,1203.3,67.11,35.87,Sharp,507.4
2025-09-05 00:11:15.787839,4-Cut Form,0.462,17.569,1202.5,69.02,36.09,Sharp,507.4
2025-09-05 00:11:16.787839,4-Cut Form,0.455,19.767,1203.4,69.8,36.5,Sharp,507.4
2025-09-05 00:11:17.787839,4-Cut Form,0.484,19.492,1198.1,69.87,36.27,Sharp,507.4
2025-09-05 00:11:18.787839,4-Cut Form,0.571,20.79,1201.6,68.69,36.4,Sharp,507.4
2025-09-05 00:11:19.787839,4-Cut Form,0.592,20.423,1203.0,67.51,36.74,Sharp,507.4
2025-09-05 00:11:20.787839,4-Cut Form,0.483,19.292,1193.8,67.33,37.23,Sharp,507.4
2025-09-05 00:11:21.787839,4-Cut Form,0.595,19.541,1206.8,68.76,36.9,Sharp,507.4
2025-09-05 00:11:22.787839,4-Cut Form,0.502,19.765,1209.1,67.75,36.53,Sharp,507.4
2025-09-05 00:11:23.787839,4-Cut Form,0.588,21.486,1203.8,68.41,36.46,Sharp,507.4
2025-09-05 00:11:24.787839,4-Cut Form,0.495,19.178,1203.2,69.93,37.05,Sharp,507.4
2025-09-05 00:11:25.787839,4-Cut Form,0.507,19.28,1202.4,68.22,37.44,Sharp,507.4
2025-09-05 00:11:26.787839,4-Cut Form,0.518,18.871,1198.7,70.28,36.82,Sharp,507.4
2025-09-05 00:11:27.787839,4-Cut Form,0.659,18.518,1199.6,66.87,36.25,Sharp,507.4
2025-09-05 00:11:28.787839,4-Cut Form,0.543,20.307,1203.9,68.45,36.63,Sharp,507.4
2025-09-05 00:11:29.787839,4-Cut Form,0.465,20.203,1196.1,68.31,36.79,Sharp,507.4
2025-09-05 00:11:30.787839,4-Cut Form,0.548,21.283,1195.8,67.02,36.22,Sharp,507.4
2025-09-05 00:11:31.787839,4-Cut Form,0.482,21.041,1198.4,68.8,36.93,Sharp,507.4
2025-09-05 00:11:32.787839,4-Cut Form,0.476,22.397,1202.6,69.53,36.63,Sharp,507.4
2025-09-05 00:11:33.787839,4-Cut Form,0.545,19.926,1196.5,70.2,37.08,Sharp,507.4
2025-09-05 00:11:34.787839,4-Cut Form,0.502,19.739,1199.1,68.41,36.01,Sharp,507.4
2025-09-05 00:11:35.787839,4-Cut Form,0.514,18.7,1199.6,66.1,35.63,Sharp,507.4
2025-09-05 00:11:36.787839,4-Cut Form,0.501,20.697,1196.0,68.48,36.3,Sharp,507.4
2025-09-05 00:11:37.787839,4-Cut Form,0.517,20.119,1190.2,68.74,36.51,Sharp,507.4
2025-09-05 00:11:38.787839,4-Cut Form,0.521,20.651,1195.9,67.76,35.6,Sharp,507.4
2025-09-05 00:11:39.787839,4-Cut Form,0.403,18.861,1201.0,68.22,36.2,Sharp,507.4
2025-09-05 00:11:40.787839,4-Cut Form,0.533,20.352,1201.9,67.52,37.14,Sharp,507.4
2025-09-05 00:11:41.787839,4-Cut Form,0.451,20.205,1202.0,67.87,36.77,Sharp,507.4
2025-09-05 00:11:42.787839,4-Cut Form,0.428,20.139,1202.4,69.02,36.57,Sharp,507.4
2025-09-05 00:11:43.787839,4-Cut Form,0.497,19.317,1197.5,69.39,35.97,Sharp,507.4
2025-09-05 00:11:44.787839,4-Cut Form,0.504,21.189,1196.6,66.73,37.13,Sharp,507.4
2025-09-05 00:11:45.787839,4-Cut Form,0.465,22.05,1201.5,67.49,36.29,Sharp,507.4
2025-09-05 00:11:46.787839,4-Cut Form,0.542,18.89,1199.2,66.41,36.55,Sharp,507.4
2025-09-05 00:11:47.787839,4-Cut Form,0.433,20.72,1203.6,69.84,36.7,Sharp,507.4
2025-09-05 00:11:48.787839,4-Cut Form,0.48,17.122,1201.5,68.87,36.59,Sharp,507.4
2025-09-05 00:11:49.787839,4-Cut Form,0.471,20.669,1205.1,66.0,37.25,Sharp,507.4
2025-09-05 00:11:50.787839,4-Cut Form,0.498,18.13,1198.1,67.94,36.79,Sharp,507.4
2025-09-05 00:11:51.787839,4-Cut Form,0.514,19.475,1204.3,67.72,36.67,Sharp,507.4
2025-09-05 00:11:52.787839,4-Cut Form,0.45,18.687,1208.1,67.24,36.46,Sharp,507.4
2025-09-05 00:11:53.787839,4-Cut Form,0.536,19.784,1200.2,69.04,36.72,Sharp,507.4
2025-09-05 00:11:54.787839,4-Cut Form,0.503,20.839,1202.0,69.01,36.4,Sharp,507.4
2025-09-05 00:11:55.787839,4-Cut Form,0.405,18.143,1196.3,68.27,36.59,Sharp,507.4
2025-09-05 00:11:56.787839,4-Cut Form,0.402,19.641,1203.6,67.36,36.33,Sharp,507.4
2025-09-05 00:11:57.787839,4-Cut Form,0.499,19.487,1204.5,67.37,36.25,Sharp,507.4
2025-09-05 00:11:58.787839,4-Cut Form,0.489,21.581,1198.0,68.04,36.04,Sharp,507.4
2025-09-05 00:11:59.787839,4-Cut Form,0.495,20.432,1202.3,67.54,36.36,Sharp,507.4
2025-09-05 00:12:00.787839,4-Cut Form,0.499,18.823,1201.1,67.99,36.33,Sharp,507.4
2025-09-05 00:12:01.787839,4-Cut Form,0.511,19.529,1201.6,68.56,37.41,Sharp,507.4
2025-09-05 00:12:02.787839,4-Cut Form,0.547,21.556,1203.2,66.47,37.0,Sharp,507.4
2025-09-05 00:12:03.787839,4-Cut Form,0.444,20.714,1202.1,67.24,36.43,Sharp,507.4
2025-09-05 00:12:04.787839,4-Cut Form,0.441,19.082,1199.4,67.97,36.29,Sharp,507.4
2025-09-05 00:12:05.787839,4-Cut Form,0.445,19.733,1203.3,69.57,36.81,Sharp,507.4
2025-09-05 00:12:06.787839,4-Cut Form,0.514,19.765,1204.4,68.85,37.47,Sharp,507.4
2025-09-05 00:12:07.787839,4-Cut Form,0.562,19.462,1197.8,68.0,36.9,Sharp,507.4
2025-09-05 00:12:08.787839,4-Cut Form,0.478,18.29,1200.0,68.4,35.64,Sharp,507.4
2025-09-05 00:12:09.787839,4-Cut Form,0.375,19.322,1192.9,67.9,36.93,Sharp,507.4
2025-09-05 00:12:10.787839,4-Cut Form,0.415,21.389,1202.3,69.08,37.02,Sharp,507.4
2025-09-05 00:12:11.787839,4-Cut Form,0.458,19.619,1204.9,68.43,37.6,Sharp,507.4
2025-09-05 00:12:12.787839,4-Cut Form,0.472,19.897,1199.0,69.28,36.38,Sharp,507.4
2025-09-05 00:12:13.787839,4-Cut Form,0.48,20.141,1200.5,66.64,36.57,Sharp,507.4
2025-09-05 00:12:14.787839,4-Cut Form,0.502,22.218,1199.1,67.19,36.73,Sharp,507.4
2025-09-05 00:12:15.787839,4-Cut Form,0.484,20.009,1198.5,68.27,36.12,Sharp,507.4
2025-09-05 00:12:16.787839,4-Cut Form,0.552,21.094,1200.9,68.49,36.07,Sharp,507.4
2025-09-05 00:12:17.787839,4-Cut Form,0.466,19.402,1196.9,70.4,36.7,Sharp,507.4
2025-09-05 00:12:18.787839,4-Cut Form,0.457,19.741,1199.1,66.19,35.73,Sharp,507.4
2025-09-05 00:12:19.787839,4-Cut Form,0.524,20.013,1196.4,67.97,35.84,Sharp,507.4
2025-09-05 00:12:20.787839,4-Cut Form,0.423,19.226,1202.4,67.92,36.91,Sharp,507.4
2025-09-05 00:12:21.787839,Krämer & Grebe 233,0.519,20.0,1201.0,68.24,35.25,Sharp,507.4
2025-09-05 00:12:22.787839,Krämer & Grebe 233,0.505,20.0,1198.3,69.73,35.62,Sharp,507.4
2025-09-05 00:12:23.787839,Krämer & Grebe 233,0.493,20.0,1200.1,68.88,35.23,Sharp,507.4
2025-09-05 00:12:24.787839,Krämer & Grebe 233,0.579,20.0,1199.1,66.4,35.01,Sharp,507.4
2025-09-05 00:12:25.787839,Krämer & Grebe 233,0.469,20.0,1204.6,69.53,35.64,Sharp,507.4
2025-09-05 00:12:26.787839,Krämer & Grebe 233,0.603,20.0,1198.2,69.51,34.79,Sharp,507.4
2025-09-05 00:12:27.787839,Krämer & Grebe 233,0.489,20.0,1202.5,68.26,34.83,Sharp,507.4
2025-09-05 00:12:28.787839,Krämer & Grebe 233,0.436,20.0,1197.2,66.38,34.97,Sharp,507.4
2025-09-05 00:12:29.787839,Krämer & Grebe 233,0.503,20.0,1203.3,67.85,35.23,Sharp,507.4
2025-09-05 00:12:30.787839,Krämer & Grebe 233,0.446,20.0,1204.1,68.47,34.97,Sharp,507.4
2025-09-05 00:12:31.787839,Krämer & Grebe 233,0.462,20.0,1204.3,69.0,34.26,Sharp,507.4
2025-09-05 00:12:32.787839,Krämer & Grebe 233,0.52,20.0,1205.9,66.23,34.87,Sharp,507.4
2025-09-05 00:12:33.787839,Krämer & Grebe 233,0.528,20.0,1201.2,67.23,34.98,Sharp,507.4
2025-09-05 00:12:34.787839,Krämer & Grebe 233,0.469,20.0,1205.0,69.1,35.06,Sharp,507.4
2025-09-05 00:12:35.787839,Krämer & Grebe 233,0.549,20.0,1206.5,69.5,34.78,Sharp,507.4
2025-09-05 00:12:36.787839,Krämer & Grebe 233,0.558,20.0,1195.5,68.43,35.25,Sharp,507.4
2025-09-05 00:12:37.787839,Krämer & Grebe 233,0.572,20.0,1197.6,69.15,34.19,Sharp,507.4
2025-09-05 00:12:38.787839,Krämer & Grebe 233,0.526,20.0,1194.0,68.46,35.21,Sharp,507.4
2025-09-05 00:12:39.787839,Krämer & Grebe 233,0.568,20.0,1204.2,68.96,35.9,Sharp,507.4
2025-09-05 00:12:40.787839,Krämer & Grebe 233,0.406,20.0,1194.0,68.15,34.7,Sharp,507.4
2025-09-05 00:12:41.787839,Krämer & Grebe 233,0.484,20.0,1192.9,68.48,35.03,Sharp,507.4
2025-09-05 00:12:42.787839,Krämer & Grebe 233,0.457,20.0,1195.6,66.78,34.88,Sharp,507.4
2025-09-05 00:12:43.787839,Krämer & Grebe 233,0.506,20.0,1193.0,68.72,34.88,Sharp,507.4
2025-09-05 00:12:44.787839,Krämer & Grebe 233,0.471,20.0,1201.1,66.75,34.49,Sharp,507.4
2025-09-05 00:12:45.787839,Krämer & Grebe 233,0.492,20.0,1195.7,68.72,36.0,Sharp,507.4
2025-09-05 00:12:46.787839,Krämer & Grebe 233,0.594,20.0,1193.2,67.56,35.19,Sharp,507.4
2025-09-05 00:12:47.787839,Krämer & Grebe 233,0.492,20.0,1199.8,68.37,34.66,Sharp,507.4
2025-09-05 00:12:48.787839,Krämer & Grebe 233,0.521,20.0,1200.1,67.05,34.61,Sharp,507.4
2025-09-05 00:12:49.787839,Krämer & Grebe 233,0.488,20.0,1192.5,67.5,35.03,Sharp,507.4
2025-09-05 00:12:50.787839,Krämer & Grebe 233,0.504,20.0,1197.1,68.37,33.92,Sharp,507.4
2025-09-05 00:12:51.787839,Krämer & Grebe 233,0.5,20.0,1199.7,68.75,35.53,Sharp,507.4
2025-09-05 00:12:52.787839,Krämer & Grebe 233,0.522,20.0,1198.6,69.09,34.74,Sharp,507.4
2025-09-05 00:12:53.787839,Krämer & Grebe 233,0.558,20.0,1198.7,66.85,35.19,Sharp,507.4
2025-09-05 00:12:54.787839,Krämer & Grebe 233,0.582,20.0,1204.7,66.5,35.22,Sharp,507.4
2025-09-05 00:12:55.787839,Krämer & Grebe 233,0.515,20.0,1208.6,67.02,35.48,Sharp,507.4
2025-09-05 00:12:56.787839,Krämer & Grebe 233,0.529,20.0,1198.7,66.93,35.25,Sharp,507.4
2025-09-05 00:12:57.787839,Krämer & Grebe 233,0.442,20.0,1194.7,69.57,35.37,Sharp,507.4
2025-09-05 00:12:58.787839,Krämer & Grebe 233,0.496,20.0,1199.1,69.34,35.51,Sharp,507.4
2025-09-05 00:12:59.787839,Krämer & Grebe 233,0.547,20.0,1200.8,67.0,34.83,Sharp,507.4
2025-09-05 00:13:00.787839,Krämer & Grebe 233,0.543,20.0,1199.8,69.71,36.08,Sharp,507.4
2025-09-05 00:13:01.787839,Krämer & Grebe 233,0.511,20.0,1202.4,69.28,35.18,Sharp,507.4
2025-09-05 00:13:02.787839,Krämer & Grebe 233,0.544,20.0,1208.8,66.37,34.99,Sharp,507.4
2025-09-05 00:13:03.787839,Krämer & Grebe 233,0.525,20.0,1193.1,66.97,34.58,Sharp,507.4
2025-09-05 00:13:04.787839,Krämer & Grebe 233,0.56,20.0,1198.0,66.34,34.9,Sharp,507.4
2025-09-05 00:13:05.787839,Krämer & Grebe 233,0.514,20.0,1206.2,67.91,35.2,Sharp,507.4
2025-09-05 00:13:06.787839,Krämer & Grebe 233,0.482,20.0,1197.9,68.02,35.05,Sharp,507.4
2025-09-05 00:13:07.787839,Krämer & Grebe 233,0.517,20.0,1203.2,68.02,35.91,Sharp,507.4
2025-09-05 00:13:08.787839,Krämer & Grebe 233,0.353,20.0,1202.5,65.97,34.81,Sharp,507.4
2025-09-05 00:13:09.787839,Krämer & Grebe 233,0.519,20.0,1204.9,66.57,35.34,Sharp,507.4
2025-09-05 00:13:10.787839,Krämer & Grebe 233,0.318,20.0,1207.7,68.26,34.44,Sharp,507.4
2025-09-05 00:13:11.787839,Krämer & Grebe 233,0.414,20.0,1201.3,68.62,36.09,Sharp,507.4
2025-09-05 00:13:12.787839,Krämer & Grebe 233,0.523,20.0,1193.0,65.98,34.4,Sharp,507.4
2025-09-05 00:13:13.787839,Krämer & Grebe 233,0.524,20.0,1197.2,66.72,36.04,Sharp,507.4
2025-09-05 00:13:14.787839,Krämer & Grebe 233,0.442,20.0,1208.7,69.02,34.93,Sharp,507.4
2025-09-05 00:13:15.787839,Krämer & Grebe 233,0.464,20.0,1194.3,66.78,33.88,Sharp,507.4
2025-09-05 00:13:16.787839,Krämer & Grebe 233,0.569,20.0,1202.0,67.99,35.68,Sharp,507.4
2025-09-05 00:13:17.787839,Krämer & Grebe 233,0.476,20.0,1189.9,66.68,35.04,Sharp,507.4
2025-09-05 00:13:18.787839,Krämer & Grebe 233,0.612,20.0,1194.6,68.83,34.77,Sharp,507.4
2025-09-05 00:13:19.787839,Krämer & Grebe 233,0.5,20.0,1203.5,65.98,35.32,Sharp,507.4
2025-09-05 00:13:20.787839,Krämer & Grebe 233,0.52,20.0,1200.1,67.7,35.33,Sharp,507.4
2025-09-05 00:13:21.787839,Krämer & Grebe 233,0.581,20.0,1198.5,68.94,35.21,Sharp,507.4
2025-09-05 00:13:22.787839,Krämer & Grebe 233,0.507,19.814,1196.7,68.61,37.07,Sharp,507.4
2025-09-05 00:13:23.787839,Krämer & Grebe 233,0.45,18.636,1192.0,67.54,36.63,Sharp,507.4
2025-09-05 00:13:24.787839,Krämer & Grebe 233,0.495,21.626,1202.8,67.3,36.82,Sharp,507.4
2025-09-05 00:13:25.787839,Krämer & Grebe 233,0.498,21.586,1198.9,67.77,36.24,Sharp,507.4
2025-09-05 00:13:26.787839,Krämer & Grebe 233,0.432,20.852,1193.9,66.71,36.88,Sharp,507.4
2025-09-05 00:13:27.787839,Krämer & Grebe 233,0.487,19.762,1200.1,67.9,36.24,Sharp,507.4
2025-09-05 00:13:28.787839,Krämer & Grebe 233,0.463,18.992,1202.3,67.92,35.94,Sharp,507.4
2025-09-05 00:13:29.787839,Krämer & Grebe 233,0.546,19.342,1199.2,67.58,36.4,Sharp,507.4
2025-09-05 00:13:30.787839,Krämer & Grebe 233,0.502,21.943,1200.5,69.0,36.36,Sharp,507.4
2025-09-05 00:13:31.787839,Krämer & Grebe 233,0.486,19.308,1200.2,66.93,36.96,Sharp,507.4
2025-09-05 00:13:32.787839,Krämer & Grebe 233,0.495,17.644,1197.2,66.3,35.77,Sharp,507.4
2025-09-05 00:13:33.787839,Krämer & Grebe 233,0.511,21.03,1200.2,67.47,37.05,Sharp,507.4
2025-09-05 00:13:34.787839,Krämer & Grebe 233,0.531,21.501,1202.9,68.12,36.19,Sharp,507.4
2025-09-05 00:13:35.787839,Krämer & Grebe 233,0.45,21.659,1204.1,67.89,35.27,Sharp,507.4
2025-09-05 00:13:36.787839,Krämer & Grebe 233,0.448,21.038,1203.2,67.85,35.9,Sharp,507.4
2025-09-05 00:13:37.787839,Krämer & Grebe 233,0.555,21.202,1197.3,66.87,36.35,Sharp,507.4
2025-09-05 00:13:38.787839,Krämer & Grebe 233,0.479,20.053,1202.5,67.02,36.72,Sharp,507.4
2025-09-05 00:13:39.787839,Krämer & Grebe 233,0.429,17.924,1201.9,67.51,36.43,Sharp,507.4
2025-09-05 00:13:40.787839,Krämer & Grebe 233,0.522,20.028,1197.2,67.43,35.9,Sharp,507.4
2025-09-05 00:13:41.787839,Krämer & Grebe 233,0.523,20.622,1198.1,69.1,36.11,Sharp,507.4
2025-09-05 00:13:42.787839,Krämer & Grebe 233,0.423,19.865,1202.7,68.26,35.9,Sharp,507.4
2025-09-05 00:13:43.787839,Krämer & Grebe 233,0.511,19.819,1205.5,67.47,36.63,Sharp,507.4
2025-09-05 00:13:44.787839,Krämer & Grebe 233,0.537,19.036,1192.8,69.1,36.45,Sharp,507.4
2025-09-05 00:13:45.787839,Krämer & Grebe 233,0.519,18.998,1206.6,68.45,36.81,Sharp,507.4
2025-09-05 00:13:46.787839,Krämer & Grebe 233,0.532,21.838,1204.7,66.64,35.61,Sharp,507.4
2025-09-05 00:13:47.787839,Krämer & Grebe 233,0.43,21.874,1200.8,64.76,36.23,Sharp,507.4
2025-09-05 00:13:48.787839,Krämer & Grebe 233,0.517,19.997,1199.0,66.67,37.51,Sharp,507.4
2025-09-05 00:13:49.787839,Krämer & Grebe 233,0.485,20.282,1201.6,68.59,36.82,Sharp,507.4
2025-09-05 00:13:50.787839,Krämer & Grebe 233,0.476,19.019,1197.4,68.89,36.35,Sharp,507.4
2025-09-05 00:13:51.787839,Krämer & Grebe 233,0.544,20.643,1199.3,66.34,36.01,Sharp,507.4
2025-09-05 00:13:52.787839,Krämer & Grebe 233,0.574,21.76,1194.1,68.66,37.05,Sharp,507.4
2025-09-05 00:13:53.787839,Krämer & Grebe 233,0.59,18.471,1193.0,68.62,37.27,Sharp,507.4
2025-09-05 00:13:54.787839,Krämer & Grebe 233,0.566,20.464,1209.3,69.4,35.93,Sharp,507.4
2025-09-05 00:13:55.787839,Krämer & Grebe 233,0.495,20.539,1200.3,68.95,35.97,Sharp,507.4
2025-09-05 00:13:56.787839,Krämer & Grebe 233,0.518,20.528,1200.8,69.35,36.64,Sharp,507.4
2025-09-05 00:13:57.787839,Krämer & Grebe 233,0.538,21.643,1199.9,68.49,36.69,Sharp,507.4
2025-09-05 00:13:58.787839,Krämer & Grebe 233,0.506,22.036,1196.7,68.45,36.74,Sharp,507.4
2025-09-05 00:13:59.787839,Krämer & Grebe 233,0.507,19.767,1198.8,67.66,37.42,Sharp,507.4
2025-09-05 00:14:00.787839,Krämer & Grebe 233,0.541,20.673,1200.4,68.82,36.01,Sharp,507.4
2025-09-05 00:14:01.787839,Krämer & Grebe 233,0.497,20.084,1199.2,66.67,36.52,Sharp,507.4
2025-09-05 00:14:02.787839,Krämer & Grebe 233,0.464,19.368,1197.0,67.86,36.86,Sharp,507.4
2025-09-05 00:14:03.787839,Krämer & Grebe 233,0.479,20.271,1201.9,68.54,36.86,Sharp,507.4
2025-09-05 00:14:04.787839,Krämer & Grebe 233,0.532,20.671,1200.8,69.41,36.18,Sharp,507.4
2025-09-05 00:14:05.787839,Krämer & Grebe 233,0.5,20.217,1201.6,67.52,36.2,Sharp,507.4
2025-09-05 00:14:06.787839,Krämer & Grebe 233,0.517,19.119,1202.8,68.97,36.27,Sharp,507.4
2025-09-05 00:14:07.787839,Krämer & Grebe 233,0.534,19.536,1199.3,67.8,37.35,Sharp,507.4
2025-09-05 00:14:08.787839,Krämer & Grebe 233,0.481,19.544,1199.3,68.99,36.01,Sharp,507.4
2025-09-05 00:14:09.787839,Krämer & Grebe 233,0.538,19.158,1205.9,67.2,36.34,Sharp,507.4
2025-09-05 00:14:10.787839,Krämer & Grebe 233,0.519,20.314,1196.2,68.73,36.89,Sharp,507.4
2025-09-05 00:14:11.787839,Krämer & Grebe 233,0.438,20.418,1192.5,67.9,35.96,Sharp,507.4
2025-09-05 00:14:12.787839,Krämer & Grebe 233,0.572,20.98,1202.2,66.81,36.63,Sharp,507.4
2025-09-05 00:14:13.787839,Krämer & Grebe 233,0.475,19.142,1197.5,67.85,35.55,Sharp,507.4
2025-09-05 00:14:14.787839,Krämer & Grebe 233,0.417,19.423,1195.7,69.32,36.6,Sharp,507.4
2025-09-05 00:14:15.787839,Krämer & Grebe 233,0.448,21.555,1203.5,66.98,36.53,Sharp,507.4
2025-09-05 00:14:16.787839,Krämer & Grebe 233,0.449,19.836,1199.4,66.52,36.58,Sharp,507.4
2025-09-05 00:14:17.787839,Krämer & Grebe 233,0.503,20.03,1194.9,68.4,36.07,Sharp,507.4
2025-09-05 00:14:18.787839,Krämer & Grebe 233,0.486,19.825,1207.7,66.32,36.61,Sharp,507.4
2025-09-05 00:14:19.787839,Krämer & Grebe 233,0.483,21.133,1193.6,69.56,36.48,Sharp,507.4
2025-09-05 00:14:20.787839,Krämer & Grebe 233,0.531,21.172,1199.7,69.54,37.15,Sharp,507.4
2025-09-05 00:14:21.787839,Krämer & Grebe 233,0.517,21.113,1192.4,69.04,36.82,Sharp,507.4
2025-09-05 00:14:22.787839,Krämer & Grebe 233,0.516,20.027,1201.1,67.99,35.78,Sharp,507.4
2025-09-05 00:14:23.787839,Krämer & Grebe 233,0.52,19.128,1197.4,69.66,36.08,Sharp,507.4
2025-09-05 00:14:24.787839,Krämer & Grebe 233,0.531,21.925,1203.3,69.35,36.19,Sharp,507.4
2025-09-05 00:14:25.787839,Krämer & Grebe 233,0.395,20.856,1199.9,67.47,36.59,Sharp,507.4
2025-09-05 00:14:26.787839,Krämer & Grebe 233,0.482,19.543,1205.4,69.44,36.42,Sharp,507.4
2025-09-05 00:14:27.787839,Krämer & Grebe 233,0.391,21.424,1198.3,67.09,36.41,Sharp,507.4
2025-09-05 00:14:28.787839,Krämer & Grebe 233,0.502,19.464,1193.6,67.8,37.91,Sharp,507.4
2025-09-05 00:14:29.787839,Krämer & Grebe 233,0.5,21.411,1201.0,66.21,36.24,Sharp,507.4
2025-09-05 00:14:30.787839,Krämer & Grebe 233,0.552,21.478,1199.0,68.15,37.2,Sharp,507.4
2025-09-05 00:14:31.787839,Krämer & Grebe 233,0.559,19.079,1192.7,67.71,36.43,Sharp,507.4
2025-09-05 00:14:32.787839,Krämer & Grebe 233,0.51,20.582,1195.8,67.55,35.41,Sharp,507.4
2025-09-05 00:14:33.787839,Krämer & Grebe 233,0.475,20.782,1197.1,67.83,36.6,Sharp,507.4
2025-09-05 00:14:34.787839,Krämer & Grebe 233,0.524,22.615,1206.2,67.42,37.06,Sharp,507.4
2025-09-05 00:14:35.787839,Krämer & Grebe 233,0.474,19.258,1202.8,68.04,36.82,Sharp,507.4
2025-09-05 00:14:36.787839,Krämer & Grebe 233,0.5,21.433,1198.6,69.28,36.63,Sharp,507.4
2025-09-05 00:14:37.787839,Krämer & Grebe 233,0.549,20.017,1201.9,66.94,36.51,Sharp,507.4
2025-09-05 00:14:38.787839,Krämer & Grebe 233,0.472,18.759,1191.8,68.86,36.25,Sharp,507.4
2025-09-05 00:14:39.787839,Krämer & Grebe 233,0.54,19.88,1197.7,68.22,36.95,Sharp,507.4
2025-09-05 00:14:40.787839,Krämer & Grebe 233,0.534,20.002,1201.6,68.37,36.28,Sharp,507.4
2025-09-05 00:14:41.787839,Krämer & Grebe 233,0.452,18.941,1200.7,67.97,36.18,Sharp,507.4
2025-09-05 00:14:42.787839,Krämer & Grebe 233,0.549,20.312,1197.8,67.28,36.71,Sharp,507.4
2025-09-05 00:14:43.787839,Krämer & Grebe 233,0.535,20.958,1199.8,68.44,36.35,Sharp,507.4
2025-09-05 00:14:44.787839,Krämer & Grebe 233,0.505,20.238,1201.4,68.52,37.14,Sharp,507.4
2025-09-05 00:14:45.787839,Krämer & Grebe 233,0.462,19.458,1200.0,67.2,36.73,Sharp,507.4
2025-09-05 00:14:46.787839,Krämer & Grebe 233,0.457,19.852,1203.4,66.66,36.11,Sharp,507.4
2025-09-05 00:14:47.787839,Krämer & Grebe 233,0.473,19.995,1201.3,68.09,35.93,Sharp,507.4
2025-09-05 00:14:48.787839,Krämer & Grebe 233,0.527,20.217,1202.0,68.75,36.21,Sharp,507.4
2025-09-05 00:14:49.787839,Krämer & Grebe 233,0.452,21.11,1206.9,69.01,37.67,Sharp,507.4
2025-09-05 00:14:50.787839,Krämer & Grebe 233,0.522,20.272,1203.3,69.2,36.38,Sharp,507.4
2025-09-05 00:14:51.787839,Krämer & Grebe 233,0.438,18.597,1207.0,68.37,36.88,Sharp,507.4
2025-09-05 00:14:52.787839,Krämer & Grebe 233,0.49,19.438,1197.3,67.74,35.85,Sharp,507.4
2025-09-05 00:14:53.787839,Krämer & Grebe 233,0.505,20.166,1193.6,68.0,35.96,Sharp,507.4
2025-09-05 00:14:54.787839,Krämer & Grebe 233,0.622,21.124,1199.4,66.76,36.41,Sharp,507.4
2025-09-05 00:14:55.787839,Krämer & Grebe 233,0.431,21.298,1199.1,67.32,37.35,Sharp,507.4
2025-09-05 00:14:56.787839,Krämer & Grebe 233,0.574,21.775,1205.8,67.95,35.85,Sharp,507.4
2025-09-05 00:14:57.787839,Krämer & Grebe 233,0.507,20.131,1195.5,67.73,36.19,Sharp,507.4
