Timestamp,Motor_Current,Motor_Vibration,Motor_Temp,Motor_Power,Blade_Type,Blade_Vibration,Blade_Torque,Blade_Speed,Blade_Noise,Blade_Temp,Health_Status,Condition,RUL_Motor,RUL_Blade
2025-09-05 00:22:26.787839,9.87,0.339,44.552,6.12,Laska M4S,0.525,20.0,1203.6,67.28,34.61,Normal,Sharp,906.0,507.4
2025-09-05 00:22:27.787839,9.834,0.412,43.631,6.1,Laska M4S,0.395,20.0,1199.0,69.05,35.02,Normal,Sharp,906.0,507.4
2025-09-05 00:22:28.787839,10.094,0.463,44.494,6.26,Laska M4S,0.498,20.0,1201.8,69.37,34.7,Normal,Sharp,906.0,507.4
2025-09-05 00:22:29.787839,9.96,0.433,44.802,6.17,Laska M4S,0.6,20.0,1209.6,68.29,34.45,Normal,Sharp,906.0,507.4
2025-09-05 00:22:30.787839,10.265,0.365,43.968,6.36,Laska M4S,0.507,20.0,1203.8,69.23,34.43,Normal,Sharp,906.0,507.4
2025-09-05 00:22:31.787839,9.794,0.39,44.167,6.07,Laska M4S,0.503,20.0,1201.9,66.64,34.91,Normal,Sharp,906.0,507.4
2025-09-05 00:22:32.787839,10.206,0.386,43.509,6.32,Laska M4S,0.527,20.0,1196.9,67.44,35.05,Normal,Sharp,906.0,507.4
2025-09-05 00:22:33.787839,10.321,0.417,43.221,6.4,Laska M4S,0.545,20.0,1200.8,68.19,34.9,Normal,Sharp,906.0,507.4
2025-09-05 00:22:34.787839,9.637,0.344,43.096,5.97,Laska M4S,0.4,20.0,1196.0,68.22,34.58,Normal,Sharp,906.0,507.4
2025-09-05 00:22:35.787839,9.721,0.321,44.067,6.03,Laska M4S,0.416,20.0,1203.5,69.43,34.93,Normal,Sharp,906.0,507.4
2025-09-05 00:22:36.787839,9.905,0.461,43.595,6.13,Laska M4S,0.511,20.0,1203.4,67.0,34.84,Normal,Sharp,906.0,507.4
2025-09-05 00:22:37.787839,10.142,0.375,44.293,6.27,Laska M4S,0.464,20.0,1199.3,67.46,34.48,Normal,Sharp,906.0,507.4
2025-09-05 00:22:38.787839,9.91,0.523,43.791,6.14,Laska M4S,0.566,20.0,1206.7,67.92,35.04,Normal,Sharp,906.0,507.4
2025-09-05 00:22:39.787839,9.855,0.399,43.645,6.11,Laska M4S,0.484,20.0,1206.1,67.48,35.91,Normal,Sharp,906.0,507.4
2025-09-05 00:22:40.787839,10.503,0.341,43.861,6.52,Laska M4S,0.403,20.0,1200.6,66.96,34.93,Normal,Sharp,906.0,507.4
2025-09-05 00:22:41.787839,10.067,0.361,42.507,6.25,Laska M4S,0.437,20.0,1202.3,67.52,34.27,Normal,Sharp,906.0,507.4
2025-09-05 00:22:42.787839,9.567,0.327,44.639,5.94,Laska M4S,0.363,20.0,1197.6,67.75,35.73,Normal,Sharp,906.0,507.4
2025-09-05 00:22:43.787839,10.067,0.39,43.745,6.25,Laska M4S,0.488,20.0,1198.9,69.45,35.63,Normal,Sharp,906.0,507.4
2025-09-05 00:22:44.787839,10.285,0.407,43.722,6.39,Laska M4S,0.491,20.0,1195.7,66.98,35.72,Normal,Sharp,906.0,507.4
2025-09-05 00:22:45.787839,9.844,0.335,45.111,6.11,Laska M4S,0.479,20.0,1198.1,68.82,34.98,Normal,Sharp,906.0,507.4
2025-09-05 00:22:46.787839,10.561,0.371,43.773,6.57,Laska M4S,0.554,20.0,1199.6,69.27,34.61,Normal,Sharp,906.0,507.4
2025-09-05 00:22:47.787839,9.917,0.463,44.408,6.18,Laska M4S,0.56,20.0,1193.4,67.49,34.55,Normal,Sharp,906.0,507.4
2025-09-05 00:22:48.787839,10.247,0.422,42.619,6.4,Laska M4S,0.491,20.0,1202.3,68.26,35.57,Normal,Sharp,906.0,507.4
2025-09-05 00:22:49.787839,10.114,0.279,43.552,6.31,Laska M4S,0.393,20.0,1204.1,68.58,35.8,Normal,Sharp,906.0,507.4
2025-09-05 00:22:50.787839,9.989,0.438,44.803,6.21,Laska M4S,0.531,20.0,1200.0,68.41,34.54,Normal,Sharp,906.0,507.4
2025-09-05 00:22:51.787839,9.599,0.453,44.607,5.97,Laska M4S,0.528,20.0,1189.2,68.08,33.74,Normal,Sharp,906.0,507.4
2025-09-05 00:22:52.787839,10.01,0.419,44.468,6.22,Laska M4S,0.515,20.0,1199.0,67.32,34.99,Normal,Sharp,906.0,507.4
2025-09-05 00:22:53.787839,10.38,0.337,43.43,6.45,Laska M4S,0.549,20.0,1194.4,68.66,34.55,Normal,Sharp,906.0,507.4
2025-09-05 00:22:54.787839,10.117,0.31,44.159,6.28,Laska M4S,0.442,20.0,1197.6,67.63,34.65,Normal,Sharp,906.0,507.4
2025-09-05 00:22:55.787839,9.953,0.438,43.725,6.18,Laska M4S,0.6,20.0,1205.8,68.03,34.88,Normal,Sharp,906.0,507.4
2025-09-05 00:22:56.787839,9.538,0.475,44.24,5.92,Laska M4S,0.452,20.0,1190.3,68.18,35.2,Normal,Sharp,906.0,507.4
2025-09-05 00:22:57.787839,9.804,0.388,44.617,6.08,Laska M4S,0.537,20.0,1196.7,68.86,34.61,Normal,Sharp,906.0,507.4
2025-09-05 00:22:58.787839,10.518,0.397,44.136,6.52,Laska M4S,0.416,20.0,1203.3,69.93,35.07,Normal,Sharp,906.0,507.4
2025-09-05 00:22:59.787839,9.933,0.349,44.734,6.15,Laska M4S,0.453,20.0,1197.2,67.26,34.94,Normal,Sharp,906.0,507.4
2025-09-05 00:23:00.787839,10.268,0.515,44.776,6.37,Laska M4S,0.576,20.0,1196.9,68.05,33.85,Normal,Sharp,906.0,507.4
2025-09-05 00:23:01.787839,10.72,0.397,43.17,6.65,Laska M4S,0.487,20.0,1208.1,66.52,35.27,Normal,Sharp,906.0,507.4
2025-09-05 00:23:02.787839,9.933,0.356,42.643,6.17,Laska M4S,0.542,20.0,1201.5,69.48,34.77,Normal,Sharp,906.0,507.4
2025-09-05 00:23:03.787839,9.763,0.364,44.72,6.07,Laska M4S,0.512,20.0,1203.7,68.04,34.37,Normal,Sharp,906.0,507.4
2025-09-05 00:23:04.787839,10.357,0.353,44.056,6.44,Laska M4S,0.495,20.0,1202.0,67.7,34.64,Normal,Sharp,906.0,507.4
2025-09-05 00:23:05.787839,10.458,0.433,44.987,6.51,Laska M4S,0.568,20.0,1200.6,68.05,35.1,Normal,Sharp,906.0,507.4
2025-09-05 00:23:06.787839,10.337,0.36,44.242,6.45,Laska M4S,0.488,20.0,1205.1,68.1,35.02,Normal,Sharp,906.0,507.4
2025-09-05 00:23:07.787839,10.266,0.34,45.115,6.4,Laska M4S,0.411,20.0,1207.6,67.27,35.32,Normal,Sharp,906.0,507.4
2025-09-05 00:23:08.787839,10.136,0.481,44.536,6.32,Laska M4S,0.46,20.0,1193.3,69.19,35.22,Normal,Sharp,906.0,507.4
2025-09-05 00:23:09.787839,9.685,0.382,44.275,6.05,Laska M4S,0.528,20.0,1199.9,68.64,34.41,Normal,Sharp,906.0,507.4
2025-09-05 00:23:10.787839,10.01,0.417,43.72,6.24,Laska M4S,0.52,20.0,1199.8,68.78,33.52,Normal,Sharp,906.0,507.4
2025-09-05 00:23:11.787839,10.011,0.355,43.633,6.23,Laska M4S,0.422,20.0,1198.3,67.32,35.06,Normal,Sharp,906.0,507.4
2025-09-05 00:23:12.787839,10.377,0.383,42.753,6.45,Laska M4S,0.464,20.0,1203.9,67.27,35.32,Normal,Sharp,906.0,507.4
2025-09-05 00:23:13.787839,10.175,0.422,44.44,6.31,Laska M4S,0.471,20.0,1201.0,67.89,34.9,Normal,Sharp,906.0,507.4
2025-09-05 00:23:14.787839,9.917,0.283,43.419,6.14,Laska M4S,0.482,20.0,1207.7,68.8,35.33,Normal,Sharp,906.0,507.4
2025-09-05 00:23:15.787839,10.353,0.38,43.808,6.42,Laska M4S,0.431,20.0,1204.4,68.5,34.5,Normal,Sharp,906.0,507.4
2025-09-05 00:23:16.787839,9.859,0.369,43.971,6.11,Laska M4S,0.469,20.0,1205.5,67.22,34.83,Normal,Sharp,906.0,507.4
2025-09-05 00:23:17.787839,10.1,0.394,43.612,6.26,Laska M4S,0.464,20.0,1195.2,68.67,34.54,Normal,Sharp,906.0,507.4
2025-09-05 00:23:18.787839,9.887,0.405,44.125,6.12,Laska M4S,0.539,20.0,1196.8,67.03,35.35,Normal,Sharp,906.0,507.4
2025-09-05 00:23:19.787839,10.508,0.406,42.285,6.51,Laska M4S,0.54,20.0,1197.1,67.34,34.54,Normal,Sharp,906.0,507.4
2025-09-05 00:23:20.787839,10.435,0.412,44.016,6.47,Laska M4S,0.493,20.0,1205.3,68.16,36.03,Normal,Sharp,906.0,507.4
2025-09-05 00:23:21.787839,10.278,0.365,44.461,6.38,Laska M4S,0.48,20.0,1196.1,66.83,34.75,Normal,Sharp,906.0,507.4
2025-09-05 00:23:22.787839,10.134,0.501,42.827,6.3,Laska M4S,0.507,20.853,1196.2,67.04,36.9,Normal,Sharp,906.0,507.4
2025-09-05 00:23:23.787839,9.871,0.336,43.482,6.13,Laska M4S,0.459,19.759,1195.5,69.55,36.26,Normal,Sharp,906.0,507.4
2025-09-05 00:23:24.787839,10.384,0.449,44.875,6.46,Laska M4S,0.443,18.82,1211.0,69.37,37.17,Normal,Sharp,906.0,507.4
2025-09-05 00:23:25.787839,9.642,0.319,43.899,5.99,Laska M4S,0.453,19.653,1199.4,70.29,37.15,Normal,Sharp,906.0,507.4
2025-09-05 00:23:26.787839,9.854,0.374,43.541,6.12,Laska M4S,0.468,20.57,1202.1,68.45,36.34,Normal,Sharp,906.0,507.4
2025-09-05 00:23:27.787839,9.651,0.392,44.551,5.99,Laska M4S,0.442,20.189,1195.4,68.64,36.64,Normal,Sharp,906.0,507.4
2025-09-05 00:23:28.787839,9.805,0.357,43.202,6.09,Laska M4S,0.508,20.109,1203.8,67.85,37.14,Normal,Sharp,906.0,507.4
2025-09-05 00:23:29.787839,10.367,0.365,43.274,6.44,Laska M4S,0.536,20.212,1192.9,67.65,36.65,Normal,Sharp,906.0,507.4
2025-09-05 00:23:30.787839,10.161,0.354,43.388,6.31,Laska M4S,0.421,20.759,1196.1,68.87,36.04,Normal,Sharp,906.0,507.4
2025-09-05 00:23:31.787839,9.863,0.445,44.979,6.13,Laska M4S,0.501,19.958,1197.1,69.36,36.54,Normal,Sharp,906.0,507.4
2025-09-05 00:23:32.787839,9.661,0.4,43.299,6.0,Laska M4S,0.489,20.45,1200.9,68.79,36.13,Normal,Sharp,906.0,507.4
2025-09-05 00:23:33.787839,9.265,0.502,43.857,5.74,Laska M4S,0.517,19.013,1196.8,67.16,36.58,Normal,Sharp,906.0,507.4
2025-09-05 00:23:34.787839,10.614,0.428,45.042,6.57,Laska M4S,0.499,22.554,1206.1,68.39,36.11,Normal,Sharp,906.0,507.4
2025-09-05 00:23:35.787839,10.163,0.348,43.248,6.29,Laska M4S,0.427,19.716,1202.0,67.23,36.69,Normal,Sharp,906.0,507.4
2025-09-05 00:23:36.787839,9.888,0.24,42.753,6.12,Laska M4S,0.437,20.204,1197.2,67.68,35.61,Normal,Sharp,906.0,507.4
2025-09-05 00:23:37.787839,10.173,0.323,45.564,6.3,Laska M4S,0.501,20.566,1204.0,69.64,35.94,Normal,Sharp,906.0,507.4
2025-09-05 00:23:38.787839,10.265,0.407,44.056,6.35,Laska M4S,0.551,19.589,1198.4,66.8,36.1,Normal,Sharp,906.0,507.4
2025-09-05 00:23:39.787839,9.679,0.277,43.535,5.99,Laska M4S,0.389,20.008,1197.6,70.17,36.42,Normal,Sharp,906.0,507.4
2025-09-05 00:23:40.787839,9.797,0.397,43.883,6.04,Laska M4S,0.517,19.996,1203.6,68.55,35.74,Normal,Sharp,906.0,507.4
2025-09-05 00:23:41.787839,9.976,0.435,44.454,6.15,Laska M4S,0.559,19.086,1190.2,67.53,36.06,Normal,Sharp,906.0,507.4
2025-09-05 00:23:42.787839,9.721,0.382,42.918,6.0,Laska M4S,0.492,20.439,1202.9,68.07,36.89,Normal,Sharp,906.0,507.4
2025-09-05 00:23:43.787839,9.491,0.397,43.515,5.87,Laska M4S,0.528,18.351,1197.1,67.32,36.95,Normal,Sharp,906.0,507.4
2025-09-05 00:23:44.787839,10.462,0.484,44.727,6.46,Laska M4S,0.465,21.753,1197.1,67.45,35.23,Normal,Sharp,906.0,507.4
2025-09-05 00:23:45.787839,10.049,0.401,45.124,6.2,Laska M4S,0.494,20.793,1207.8,68.07,36.21,Normal,Sharp,906.0,507.4
2025-09-05 00:23:46.787839,10.51,0.361,45.103,6.49,Laska M4S,0.419,20.639,1197.9,67.67,37.14,Normal,Sharp,906.0,507.4
2025-09-05 00:23:47.787839,9.667,0.303,43.925,5.98,Laska M4S,0.383,18.263,1203.8,67.07,36.69,Normal,Sharp,906.0,507.4
2025-09-05 00:23:48.787839,9.765,0.419,45.012,6.04,Laska M4S,0.547,19.207,1201.1,67.78,36.7,Normal,Sharp,906.0,507.4
2025-09-05 00:23:49.787839,10.36,0.356,42.899,6.41,Laska M4S,0.451,21.389,1201.5,66.69,36.78,Normal,Sharp,906.0,507.4
2025-09-05 00:23:50.787839,10.73,0.481,44.467,6.64,Laska M4S,0.477,24.151,1199.0,66.73,36.02,Normal,Sharp,906.0,507.4
2025-09-05 00:23:51.787839,10.388,0.401,42.219,6.42,Laska M4S,0.431,21.195,1198.8,66.72,36.61,Normal,Sharp,906.0,507.4
2025-09-05 00:23:52.787839,10.999,0.443,45.112,6.8,Laska M4S,0.43,21.037,1206.1,69.67,36.74,Normal,Sharp,906.0,507.4
2025-09-05 00:23:53.787839,9.829,0.407,44.36,6.08,Laska M4S,0.491,20.525,1203.7,68.41,36.55,Normal,Sharp,906.0,507.4
2025-09-05 00:23:54.787839,10.051,0.448,45.192,6.22,Laska M4S,0.464,19.153,1198.0,68.6,36.3,Normal,Sharp,906.0,507.4
2025-09-05 00:23:55.787839,9.969,0.358,43.653,6.18,Laska M4S,0.519,20.995,1195.8,68.01,36.48,Normal,Sharp,906.0,507.4
2025-09-05 00:23:56.787839,10.083,0.422,42.938,6.25,Laska M4S,0.523,18.899,1197.7,68.51,35.93,Normal,Sharp,906.0,507.4
2025-09-05 00:23:57.787839,9.73,0.363,44.461,6.02,Laska M4S,0.516,18.789,1203.9,69.18,36.81,Normal,Sharp,906.0,507.4
2025-09-05 00:23:58.787839,10.185,0.383,43.771,6.3,Laska M4S,0.512,18.726,1204.7,68.41,35.78,Normal,Sharp,906.0,507.4
2025-09-05 00:23:59.787839,10.092,0.434,44.864,6.23,Laska M4S,0.579,20.976,1202.2,69.64,36.09,Normal,Sharp,906.0,507.4
2025-09-05 00:24:00.787839,10.151,0.331,44.551,6.27,Laska M4S,0.447,19.943,1193.5,67.96,36.84,Normal,Sharp,906.0,507.4
2025-09-05 00:24:01.787839,9.749,0.326,43.791,6.03,Laska M4S,0.497,20.101,1203.0,68.6,36.65,Normal,Sharp,906.0,507.4
2025-09-05 00:24:02.787839,10.264,0.472,43.976,6.34,Laska M4S,0.557,19.985,1205.2,68.7,36.26,Normal,Sharp,906.0,507.4
2025-09-05 00:24:03.787839,10.049,0.341,43.734,6.21,Laska M4S,0.563,18.874,1200.7,67.07,35.64,Normal,Sharp,906.0,507.4
2025-09-05 00:24:04.787839,9.387,0.456,43.96,5.81,Laska M4S,0.429,19.329,1207.9,68.04,36.48,Normal,Sharp,906.0,507.4
2025-09-05 00:24:05.787839,9.891,0.353,43.586,6.12,Laska M4S,0.484,19.38,1194.7,66.16,36.18,Normal,Sharp,906.0,507.4
2025-09-05 00:24:06.787839,9.374,0.455,44.305,5.79,Laska M4S,0.568,18.595,1202.7,67.87,36.74,Normal,Sharp,906.0,507.4
2025-09-05 00:24:07.787839,9.709,0.441,42.736,6.0,Laska M4S,0.525,19.496,1195.9,67.72,36.24,Normal,Sharp,906.0,507.4
2025-09-05 00:24:08.787839,10.095,0.349,42.546,6.24,Laska M4S,0.51,18.919,1204.2,67.66,35.62,Normal,Sharp,906.0,507.4
2025-09-05 00:24:09.787839,9.956,0.419,43.734,6.15,Laska M4S,0.489,20.578,1202.5,67.59,35.81,Normal,Sharp,906.0,507.4
2025-09-05 00:24:10.787839,10.106,0.401,43.614,6.24,Laska M4S,0.481,20.661,1207.2,68.51,36.29,Normal,Sharp,906.0,507.4
2025-09-05 00:24:11.787839,10.052,0.437,43.516,6.2,Laska M4S,0.514,18.706,1202.0,67.11,36.55,Normal,Sharp,906.0,507.4
2025-09-05 00:24:12.787839,9.446,0.455,44.841,5.82,Laska M4S,0.487,19.703,1198.4,69.86,35.92,Normal,Sharp,906.0,507.4
2025-09-05 00:24:13.787839,10.439,0.44,44.252,6.43,Laska M4S,0.498,21.856,1198.0,68.57,36.12,Normal,Sharp,906.0,507.4
2025-09-05 00:24:14.787839,9.725,0.358,44.456,5.99,Laska M4S,0.504,19.019,1199.0,67.2,36.9,Normal,Sharp,906.0,507.4
2025-09-05 00:24:15.787839,9.687,0.38,44.399,5.96,Laska M4S,0.466,20.427,1198.0,68.65,37.05,Normal,Sharp,906.0,507.4
2025-09-05 00:24:16.787839,10.095,0.369,45.064,6.21,Laska M4S,0.527,20.106,1205.4,68.99,36.64,Normal,Sharp,906.0,507.4
2025-09-05 00:24:17.787839,10.401,0.429,43.645,6.41,Laska M4S,0.646,21.093,1205.1,68.37,36.36,Normal,Sharp,906.0,507.4
2025-09-05 00:24:18.787839,10.029,0.389,44.427,6.16,Laska M4S,0.411,20.295,1194.0,66.99,36.19,Normal,Sharp,906.0,507.4
2025-09-05 00:24:19.787839,9.703,0.437,43.809,5.96,Laska M4S,0.516,19.569,1200.2,70.24,36.77,Normal,Sharp,906.0,507.4
2025-09-05 00:24:20.787839,9.354,0.414,43.227,5.75,Laska M4S,0.462,20.067,1200.2,68.64,36.34,Normal,Sharp,906.0,507.4
2025-09-05 00:24:21.787839,10.105,0.426,43.153,6.21,Laska M4S,0.529,20.081,1196.9,66.75,36.96,Normal,Sharp,906.0,507.4
2025-09-05 00:24:22.787839,9.661,0.423,43.835,5.94,Laska M4S,0.502,19.908,1201.8,68.21,36.99,Normal,Sharp,906.0,507.4
2025-09-05 00:24:23.787839,10.465,0.393,44.622,6.44,Laska M4S,0.538,18.681,1205.8,67.78,36.71,Normal,Sharp,906.0,507.4
2025-09-05 00:24:24.787839,10.18,0.491,43.699,6.26,Laska M4S,0.559,21.243,1203.6,68.01,36.25,Normal,Sharp,906.0,507.4
2025-09-05 00:24:25.787839,10.008,0.437,43.737,6.15,Laska M4S,0.51,21.066,1205.4,66.81,36.29,Normal,Sharp,906.0,507.4
2025-09-05 00:24:26.787839,9.756,0.422,43.421,6.0,Laska M4S,0.557,18.956,1197.1,68.05,35.68,Normal,Sharp,906.0,507.4
2025-09-05 00:24:27.787839,9.707,0.409,43.131,5.97,Laska M4S,0.383,19.699,1200.1,67.17,36.47,Normal,Sharp,906.0,507.4
2025-09-05 00:24:28.787839,9.928,0.406,43.639,6.1,Laska M4S,0.58,19.775,1196.9,67.65,36.46,Normal,Sharp,906.0,507.4
2025-09-05 00:24:29.787839,10.214,0.413,44.689,6.28,Laska M4S,0.519,18.843,1201.0,68.39,35.81,Normal,Sharp,906.0,507.4
2025-09-05 00:24:30.787839,9.774,0.466,44.019,6.01,Laska M4S,0.554,18.133,1201.3,67.52,37.68,Normal,Sharp,906.0,507.4
2025-09-05 00:24:31.787839,10.365,0.315,43.54,6.38,Laska M4S,0.439,19.329,1203.8,67.71,36.78,Normal,Sharp,906.0,507.4
2025-09-05 00:24:32.787839,9.768,0.495,43.702,6.0,Laska M4S,0.458,19.644,1205.3,68.82,36.08,Normal,Sharp,906.0,507.4
2025-09-05 00:24:33.787839,9.611,0.373,44.106,5.89,Laska M4S,0.507,18.559,1202.8,67.11,37.53,Normal,Sharp,906.0,507.4
2025-09-05 00:24:34.787839,9.781,0.377,43.591,6.01,Laska M4S,0.499,20.177,1196.6,67.35,36.25,Normal,Sharp,906.0,507.4
2025-09-05 00:24:35.787839,10.077,0.407,44.722,6.19,Laska M4S,0.514,21.163,1194.6,66.75,36.92,Normal,Sharp,906.0,507.4
2025-09-05 00:24:36.787839,10.09,0.459,44.94,6.19,Laska M4S,0.554,20.842,1202.1,67.18,36.54,Normal,Sharp,906.0,507.4
2025-09-05 00:24:37.787839,10.254,0.406,43.179,6.29,Laska M4S,0.412,19.873,1206.0,68.13,36.27,Normal,Sharp,906.0,507.4
2025-09-05 00:24:38.787839,9.213,0.494,43.626,5.66,Laska M4S,0.549,18.16,1199.9,68.64,36.33,Normal,Sharp,906.0,507.4
2025-09-05 00:24:39.787839,9.975,0.397,44.342,6.13,Laska M4S,0.5,20.716,1193.9,67.19,37.22,Normal,Sharp,906.0,507.4
2025-09-05 00:24:40.787839,9.897,0.412,44.923,6.09,Laska M4S,0.49,20.146,1208.3,68.61,36.94,Normal,Sharp,906.0,507.4
2025-09-05 00:24:41.787839,10.252,0.294,42.211,6.32,Laska M4S,0.426,20.424,1202.0,68.11,36.44,Normal,Sharp,906.0,507.4
2025-09-05 00:24:42.787839,10.38,0.357,43.722,6.39,Laska M4S,0.525,21.936,1200.7,66.62,35.47,Normal,Sharp,906.0,507.4
2025-09-05 00:24:43.787839,9.801,0.347,42.144,6.03,Laska M4S,0.379,19.175,1195.3,68.17,36.65,Normal,Sharp,906.0,507.4
2025-09-05 00:24:44.787839,9.758,0.431,44.278,6.0,Laska M4S,0.532,17.125,1200.1,69.19,35.88,Normal,Sharp,906.0,507.4
2025-09-05 00:24:45.787839,10.165,0.368,43.908,6.25,Laska M4S,0.425,18.947,1202.7,66.11,36.77,Normal,Sharp,906.0,507.4
2025-09-05 00:24:46.787839,10.297,0.427,44.761,6.34,Laska M4S,0.503,20.486,1202.0,70.01,36.14,Normal,Sharp,906.0,507.4
2025-09-05 00:24:47.787839,9.989,0.395,43.835,6.14,Laska M4S,0.494,20.027,1197.3,67.39,36.2,Normal,Sharp,906.0,507.4
2025-09-05 00:24:48.787839,9.505,0.412,43.733,5.84,Laska M4S,0.558,18.784,1199.8,66.35,36.18,Normal,Sharp,906.0,507.4
2025-09-05 00:24:49.787839,10.015,0.516,44.126,6.16,Laska M4S,0.491,18.58,1197.5,68.14,37.01,Normal,Sharp,906.0,507.4
2025-09-05 00:24:50.787839,9.44,0.373,44.025,5.79,Laska M4S,0.465,19.645,1206.7,68.83,35.62,Normal,Sharp,906.0,507.4
2025-09-05 00:24:51.787839,10.084,0.44,43.522,6.19,Laska M4S,0.475,18.754,1203.6,67.72,36.87,Normal,Sharp,906.0,507.4
2025-09-05 00:24:52.787839,9.962,0.36,44.657,6.11,Laska M4S,0.564,20.521,1197.9,68.31,36.67,Normal,Sharp,906.0,507.4
2025-09-05 00:24:53.787839,9.65,0.417,44.739,5.92,Laska M4S,0.527,19.589,1195.3,70.12,36.46,Normal,Sharp,906.0,507.4
2025-09-05 00:24:54.787839,9.155,0.359,44.17,5.61,Laska M4S,0.481,19.373,1201.1,68.21,36.28,Normal,Sharp,906.0,507.4
2025-09-05 00:24:55.787839,9.769,0.494,44.901,5.99,Laska M4S,0.488,19.242,1198.0,70.98,36.74,Normal,Sharp,906.0,507.4
2025-09-05 00:24:56.787839,9.951,0.341,45.055,6.11,Laska M4S,0.422,20.263,1198.3,69.26,36.28,Normal,Sharp,906.0,507.4
2025-09-05 00:24:57.787839,10.31,0.406,43.585,6.33,Laska M4S,0.519,20.043,1195.5,68.05,36.28,Normal,Sharp,906.0,507.4
2025-09-05 00:24:58.787839,9.95,0.324,44.027,6.11,Laska M4S,0.412,20.202,1196.0,68.29,36.53,Normal,Sharp,906.0,507.4
2025-09-05 00:24:59.787839,9.902,0.371,44.275,6.07,Laska M4S,0.538,20.18,1200.7,67.68,37.36,Normal,Sharp,906.0,507.4
2025-09-05 00:25:00.787839,9.432,0.399,42.872,5.78,Laska M4S,0.506,19.928,1198.9,68.25,35.74,Normal,Sharp,906.0,507.4
2025-09-05 00:25:01.787839,9.681,0.466,43.979,5.94,Laska M4S,0.619,18.967,1210.0,68.56,36.75,Normal,Sharp,906.0,507.4
2025-09-05 00:25:02.787839,9.132,0.431,43.84,5.6,Laska M4S,0.445,19.27,1202.4,67.6,36.43,Normal,Sharp,906.0,507.4
2025-09-05 00:25:03.787839,9.61,0.369,43.441,5.9,Laska M4S,0.495,19.605,1195.4,66.62,36.39,Normal,Sharp,906.0,507.4
2025-09-05 00:25:04.787839,10.839,0.406,44.349,6.65,Laska M4S,0.59,22.065,1193.9,69.32,35.74,Normal,Sharp,906.0,507.4
2025-09-05 00:25:05.787839,9.241,0.488,43.217,5.67,Laska M4S,0.56,18.651,1201.6,68.97,35.62,Normal,Sharp,906.0,507.4
2025-09-05 00:25:06.787839,10.081,0.466,42.871,6.18,Laska M4S,0.465,19.581,1198.4,66.58,36.67,Normal,Sharp,906.0,507.4
2025-09-05 00:25:07.787839,10.494,0.4,42.331,6.43,Laska M4S,0.511,20.098,1205.3,68.17,35.87,Normal,Sharp,906.0,507.4
2025-09-05 00:25:08.787839,9.951,0.423,42.763,6.1,Laska M4S,0.5,19.697,1201.1,69.03,37.01,Normal,Sharp,906.0,507.4
2025-09-05 00:25:09.787839,10.479,0.489,43.238,6.43,Laska M4S,0.514,21.074,1192.1,68.92,35.99,Normal,Sharp,906.0,507.4
2025-09-05 00:25:10.787839,9.997,0.518,43.984,6.13,Laska M4S,0.465,19.692,1195.9,67.31,36.78,Normal,Sharp,906.0,507.4
2025-09-05 00:25:11.787839,10.103,0.419,44.199,6.18,Laska M4S,0.496,19.765,1197.3,68.98,36.21,Normal,Sharp,906.0,507.4
2025-09-05 00:25:12.787839,10.576,0.406,43.639,6.47,Laska M4S,0.42,20.815,1201.8,68.02,36.19,Normal,Sharp,906.0,507.4
2025-09-05 00:25:13.787839,10.341,0.409,44.572,6.33,Laska M4S,0.507,21.811,1195.8,68.39,36.04,Normal,Sharp,906.0,507.4
2025-09-05 00:25:14.787839,10.126,0.335,44.333,6.22,Laska M4S,0.523,21.407,1200.6,67.08,36.72,Normal,Sharp,906.0,507.4
2025-09-05 00:25:15.787839,10.143,0.413,43.346,6.23,Laska M4S,0.489,19.863,1194.7,63.74,36.86,Normal,Sharp,906.0,507.4
2025-09-05 00:25:16.787839,9.57,0.436,43.31,5.88,Laska M4S,0.419,19.95,1200.0,67.22,36.34,Normal,Sharp,906.0,507.4
2025-09-05 00:25:17.787839,9.674,0.382,44.851,5.94,Laska M4S,0.549,20.047,1201.5,68.54,36.8,Normal,Sharp,906.0,507.4
2025-09-05 00:25:18.787839,9.969,0.315,43.634,6.12,Laska M4S,0.518,20.147,1205.8,67.79,36.51,Normal,Sharp,906.0,507.4
2025-09-05 00:25:19.787839,10.004,0.415,45.131,6.15,Laska M4S,0.464,19.153,1201.0,68.65,35.83,Normal,Sharp,906.0,507.4
2025-09-05 00:25:20.787839,10.148,0.307,43.18,6.23,Laska M4S,0.486,20.937,1196.7,69.11,36.69,Normal,Sharp,906.0,507.4
2025-09-05 00:25:21.787839,10.219,0.291,43.825,6.28,Laska M4S,0.425,20.207,1206.0,67.67,36.35,Normal,Sharp,906.0,507.4
2025-09-05 00:25:22.787839,9.723,0.298,42.914,5.97,Laska M4S,0.449,19.955,1199.3,67.57,35.19,Normal,Sharp,906.0,507.4
2025-09-05 00:25:23.787839,9.965,0.289,42.477,6.11,Laska M4S,0.473,18.729,1203.1,65.81,36.3,Normal,Sharp,906.0,507.4
2025-09-05 00:25:24.787839,10.075,0.477,43.507,6.18,Laska M4S,0.561,20.062,1197.5,66.45,35.65,Normal,Sharp,906.0,507.4
2025-09-05 00:25:25.787839,9.501,0.394,44.317,5.83,Laska M4S,0.468,18.107,1200.4,66.66,35.88,Normal,Sharp,906.0,507.4
