Timestamp,PhaseA_Current,PhaseB_Current,PhaseC_Current,Power_Consumption,Power_Factor,Vibration,Temp,Speed,Health_Status,RUL
2025-09-05 00:31:54.787839,9.85,10.052,9.895,6.31,0.917,0.391,43.339,1499.1,Normal,906.0
2025-09-05 00:31:55.787839,10.499,10.375,11.018,6.75,0.917,0.438,43.336,1500.9,Normal,906.0
2025-09-05 00:31:56.787839,10.289,9.957,10.569,6.52,0.916,0.36,44.575,1501.3,Normal,906.0
2025-09-05 00:31:57.787839,10.407,9.894,10.355,6.49,0.916,0.396,44.493,1500.7,Normal,906.0
2025-09-05 00:31:58.787839,10.148,9.58,9.923,6.28,0.916,0.483,43.595,1497.0,Normal,906.0
2025-09-05 00:31:59.787839,9.507,9.683,10.005,6.18,0.916,0.414,44.092,1500.7,Normal,906.0
2025-09-05 00:32:00.787839,10.892,10.218,10.207,6.62,0.916,0.347,43.344,1500.5,Normal,906.0
2025-09-05 00:32:01.787839,9.72,9.065,9.686,6.02,0.916,0.375,44.303,1491.8,Normal,906.0
2025-09-05 00:32:02.787839,9.555,9.545,9.614,6.08,0.916,0.378,44.091,1502.6,Normal,906.0
2025-09-05 00:32:03.787839,10.448,9.878,9.933,6.4,0.916,0.321,42.786,1495.5,Normal,906.0
2025-09-05 00:32:04.787839,9.755,10.223,10.233,6.4,0.917,0.376,43.611,1500.4,Normal,906.0
2025-09-05 00:32:05.787839,8.688,9.221,9.728,5.85,0.917,0.414,43.714,1504.6,Normal,906.0
2025-09-05 00:32:06.787839,8.612,9.482,9.29,5.8,0.916,0.377,44.396,1499.3,Normal,906.0
2025-09-05 00:32:07.787839,10.979,9.614,9.442,6.36,0.917,0.424,43.32,1496.8,Normal,906.0
2025-09-05 00:32:08.787839,9.944,9.083,11.357,6.42,0.915,0.307,44.719,1501.7,Normal,906.0
2025-09-05 00:32:09.787839,9.596,8.36,9.274,5.76,0.916,0.328,43.904,1504.2,Normal,906.0
2025-09-05 00:32:10.787839,8.49,9.821,10.551,6.12,0.918,0.442,44.57,1496.7,Normal,906.0
2025-09-05 00:32:11.787839,9.979,10.111,9.934,6.37,0.918,0.499,43.037,1492.9,Normal,906.0
2025-09-05 00:32:12.787839,9.491,10.223,9.54,6.2,0.918,0.425,44.177,1503.5,Normal,906.0
2025-09-05 00:32:13.787839,9.704,9.992,9.823,6.26,0.918,0.361,44.05,1502.6,Normal,906.0
2025-09-05 00:32:14.787839,9.519,9.66,10.197,6.22,0.917,0.361,44.081,1501.2,Normal,906.0
2025-09-05 00:32:15.787839,9.952,9.773,9.985,6.3,0.918,0.383,44.257,1494.6,Normal,906.0
2025-09-05 00:32:16.787839,10.444,10.875,10.047,6.66,0.919,0.479,44.293,1501.8,Normal,906.0
2025-09-05 00:32:17.787839,9.991,10.124,9.025,6.18,0.918,0.443,42.36,1503.1,Normal,906.0
2025-09-05 00:32:18.787839,9.99,9.956,9.709,6.28,0.917,0.322,45.153,1506.5,Normal,906.0
2025-09-05 00:32:19.787839,10.293,9.738,10.441,6.44,0.915,0.382,43.623,1499.1,Normal,906.0
2025-09-05 00:32:20.787839,8.914,9.851,9.034,5.88,0.915,0.503,43.514,1500.5,Normal,906.0
2025-09-05 00:32:21.787839,9.958,10.095,9.782,6.3,0.914,0.464,44.04,1493.5,Normal,906.0
2025-09-05 00:32:22.787839,10.103,9.685,10.133,6.31,0.914,0.432,44.331,1502.9,Normal,906.0
2025-09-05 00:32:23.787839,9.96,10.118,10.598,6.47,0.914,0.426,43.074,1502.8,Normal,906.0
2025-09-05 00:32:24.787839,10.743,10.288,9.445,6.43,0.913,0.351,42.951,1501.2,Normal,906.0
2025-09-05 00:32:25.787839,9.868,10.216,11.019,6.55,0.912,0.354,45.031,1503.6,Normal,906.0
2025-09-05 00:32:26.787839,9.338,10.477,10.23,6.33,0.912,0.477,43.756,1497.7,Normal,906.0
2025-09-05 00:32:27.787839,10.0,10.426,9.416,6.28,0.912,0.411,44.207,1499.3,Normal,906.0
2025-09-05 00:32:28.787839,9.713,10.516,10.074,6.38,0.912,0.284,43.287,1499.5,Normal,906.0
2025-09-05 00:32:29.787839,9.138,9.731,9.638,6.01,0.913,0.414,45.127,1503.3,Normal,906.0
2025-09-05 00:32:30.787839,9.848,10.39,9.217,6.22,0.915,0.457,44.582,1503.4,Normal,906.0
2025-09-05 00:32:31.787839,10.738,10.24,9.919,6.53,0.915,0.404,43.607,1501.0,Normal,906.0
2025-09-05 00:32:32.787839,9.816,10.406,9.933,6.38,0.916,0.437,45.073,1500.8,Normal,906.0
2025-09-05 00:32:33.787839,10.542,10.06,10.14,6.5,0.915,0.377,44.466,1501.7,Normal,906.0
2025-09-05 00:32:34.787839,10.359,10.242,9.526,6.36,0.914,0.381,44.568,1499.0,Normal,906.0
2025-09-05 00:32:35.787839,11.183,9.49,9.561,6.38,0.914,0.319,44.619,1504.1,Normal,906.0
2025-09-05 00:32:36.787839,10.227,10.234,10.471,6.52,0.913,0.341,43.739,1498.6,Normal,906.0
2025-09-05 00:32:37.787839,10.038,10.608,10.381,6.55,0.914,0.473,45.262,1501.3,Normal,906.0
2025-09-05 00:32:38.787839,10.045,10.825,9.377,6.38,0.914,0.236,45.227,1498.2,Normal,906.0
2025-09-05 00:32:39.787839,10.139,9.938,9.165,6.17,0.914,0.385,45.254,1502.8,Normal,906.0
2025-09-05 00:32:40.787839,9.87,10.893,9.44,6.37,0.913,0.389,42.382,1499.7,Normal,906.0
2025-09-05 00:32:41.787839,9.746,9.918,10.559,6.37,0.913,0.441,44.027,1506.2,Normal,906.0
2025-09-05 00:32:42.787839,10.231,10.348,8.555,6.14,0.912,0.294,44.255,1499.6,Normal,906.0
2025-09-05 00:32:43.787839,9.684,10.032,9.707,6.19,0.911,0.346,43.779,1502.8,Normal,906.0
2025-09-05 00:32:44.787839,9.067,10.635,10.462,6.34,0.911,0.372,44.009,1498.1,Normal,906.0
2025-09-05 00:32:45.787839,9.345,10.102,10.097,6.21,0.911,0.42,43.98,1499.1,Normal,906.0
2025-09-05 00:32:46.787839,10.823,9.7,9.924,6.41,0.911,0.403,44.944,1499.9,Normal,906.0
2025-09-05 00:32:47.787839,9.84,10.52,10.461,6.48,0.911,0.361,44.847,1501.1,Normal,906.0
2025-09-05 00:32:48.787839,10.384,9.752,9.889,6.31,0.91,0.373,44.246,1497.8,Normal,906.0
2025-09-05 00:32:49.787839,9.651,10.157,9.727,6.21,0.91,0.37,44.312,1498.3,Normal,906.0
2025-09-05 00:32:50.787839,10.445,9.154,10.376,6.3,0.91,0.445,44.023,1500.3,Normal,906.0
2025-09-05 00:32:51.787839,10.201,10.414,10.957,6.63,0.909,0.39,45.41,1501.2,Normal,906.0
2025-09-05 00:32:52.787839,10.996,9.062,8.861,6.07,0.909,0.534,44.268,1499.9,Normal,906.0
2025-09-05 00:32:53.787839,10.658,9.75,9.608,6.3,0.909,0.359,45.226,1499.5,Normal,906.0
2025-09-05 00:32:54.787839,10.368,9.317,9.846,6.2,0.909,0.378,44.685,1496.0,Normal,906.0
2025-09-05 00:32:55.787839,9.706,9.44,9.718,6.06,0.91,0.357,44.418,1501.5,Normal,906.0
2025-09-05 00:32:56.787839,9.412,9.982,10.03,6.18,0.91,0.383,42.942,1502.5,Normal,906.0
2025-09-05 00:32:57.787839,9.93,9.664,9.989,6.22,0.911,0.447,44.867,1502.9,Normal,906.0
2025-09-05 00:32:58.787839,10.01,10.369,9.389,6.25,0.909,0.395,42.797,1500.5,Normal,906.0
2025-09-05 00:32:59.787839,9.796,9.877,10.286,6.3,0.911,0.387,43.871,1498.2,Normal,906.0
2025-09-05 00:33:00.787839,10.353,10.084,9.939,6.39,0.911,0.443,43.049,1499.0,Normal,906.0
2025-09-05 00:33:01.787839,10.039,9.592,10.625,6.36,0.911,0.351,44.69,1500.5,Normal,906.0
2025-09-05 00:33:02.787839,9.999,10.374,10.534,6.51,0.911,0.425,43.719,1499.9,Normal,906.0
2025-09-05 00:33:03.787839,10.762,10.091,9.894,6.48,0.913,0.435,44.464,1497.5,Normal,906.0
2025-09-05 00:33:04.787839,10.052,10.263,10.265,6.44,0.912,0.363,42.536,1495.0,Normal,906.0
2025-09-05 00:33:05.787839,9.322,10.38,8.852,6.0,0.91,0.294,44.633,1498.3,Normal,906.0
2025-09-05 00:33:06.787839,10.512,10.432,8.936,6.28,0.911,0.331,44.591,1499.2,Normal,906.0
2025-09-05 00:33:07.787839,10.105,10.208,10.546,6.48,0.909,0.371,43.287,1500.9,Normal,906.0
2025-09-05 00:33:08.787839,9.864,10.087,9.931,6.27,0.908,0.414,43.624,1498.8,Normal,906.0
2025-09-05 00:33:09.787839,9.522,10.552,10.635,6.45,0.91,0.379,44.943,1499.2,Normal,906.0
2025-09-05 00:33:10.787839,10.631,10.082,10.549,6.56,0.909,0.329,44.199,1500.3,Normal,906.0
2025-09-05 00:33:11.787839,10.845,9.793,9.233,6.26,0.908,0.388,44.602,1504.7,Normal,906.0
2025-09-05 00:33:12.787839,9.664,10.458,10.327,6.39,0.908,0.337,42.768,1499.5,Normal,906.0
2025-09-05 00:33:13.787839,10.149,10.523,9.608,6.36,0.909,0.32,43.891,1495.4,Normal,906.0
2025-09-05 00:33:14.787839,10.22,9.974,9.848,6.32,0.91,0.433,44.726,1497.9,Normal,906.0
2025-09-05 00:33:15.787839,9.128,10.31,9.362,6.05,0.909,0.398,43.496,1505.4,Normal,906.0
2025-09-05 00:33:16.787839,9.978,10.228,10.497,6.44,0.909,0.433,43.552,1504.3,Normal,906.0
2025-09-05 00:33:17.787839,9.129,10.045,10.244,6.18,0.909,0.477,44.0,1502.8,Normal,906.0
2025-09-05 00:33:18.787839,9.991,9.265,9.699,6.08,0.909,0.379,43.47,1502.1,Normal,906.0
2025-09-05 00:33:19.787839,11.132,9.449,9.611,6.35,0.91,0.46,45.005,1502.1,Normal,906.0
2025-09-05 00:33:20.787839,9.275,9.815,10.387,6.19,0.91,0.403,44.514,1499.3,Normal,906.0
2025-09-05 00:33:21.787839,10.938,10.021,9.606,6.42,0.909,0.352,44.005,1502.6,Normal,906.0
2025-09-05 00:33:22.787839,10.922,9.445,9.729,6.32,0.909,0.372,45.495,1502.7,Normal,906.0
2025-09-05 00:33:23.787839,9.851,8.807,9.487,5.92,0.91,0.387,43.877,1502.5,Normal,906.0
2025-09-05 00:33:24.787839,10.126,9.817,9.497,6.19,0.911,0.442,44.316,1498.2,Normal,906.0
2025-09-05 00:33:25.787839,9.582,9.728,10.064,6.17,0.91,0.46,43.274,1499.0,Normal,906.0
2025-09-05 00:33:26.787839,9.621,10.277,9.958,6.27,0.91,0.355,43.931,1498.1,Normal,906.0
2025-09-05 00:33:27.787839,10.104,10.969,9.721,6.47,0.91,0.411,44.501,1503.0,Normal,906.0
2025-09-05 00:33:28.787839,9.671,9.38,9.532,6.01,0.91,0.346,44.497,1500.9,Normal,906.0
2025-09-05 00:33:29.787839,10.04,9.974,9.794,6.27,0.91,0.343,43.311,1501.2,Normal,906.0
2025-09-05 00:33:30.787839,9.998,11.167,9.843,6.52,0.91,0.374,43.094,1501.7,Normal,906.0
2025-09-05 00:33:31.787839,9.688,9.563,10.611,6.28,0.91,0.399,44.146,1495.7,Normal,906.0
2025-09-05 00:33:32.787839,9.939,9.096,9.221,5.94,0.91,0.441,44.143,1502.7,Normal,906.0
2025-09-05 00:33:33.787839,10.366,10.484,10.213,6.53,0.91,0.367,42.632,1498.4,Normal,906.0
2025-09-05 00:33:34.787839,10.324,9.857,9.634,6.26,0.91,0.346,45.44,1498.7,Normal,906.0
2025-09-05 00:33:35.787839,9.497,9.875,9.881,6.14,0.909,0.424,44.138,1497.5,Normal,906.0
2025-09-05 00:33:36.787839,10.58,10.375,10.877,6.68,0.909,0.397,42.616,1500.2,Normal,906.0
2025-09-05 00:33:37.787839,10.947,10.234,9.732,6.49,0.909,0.33,44.258,1499.8,Normal,906.0
2025-09-05 00:33:38.787839,9.711,9.908,10.782,6.37,0.908,0.365,42.776,1495.9,Normal,906.0
2025-09-05 00:33:39.787839,10.39,10.604,10.223,6.55,0.909,0.393,43.408,1494.6,Normal,906.0
2025-09-05 00:33:40.787839,10.569,9.631,9.709,6.27,0.908,0.43,44.415,1499.4,Normal,906.0
2025-09-05 00:33:41.787839,8.434,10.008,10.3,6.03,0.908,0.496,42.959,1502.5,Normal,906.0
2025-09-05 00:33:42.787839,8.948,10.413,10.539,6.27,0.908,0.35,43.215,1502.2,Normal,906.0
2025-09-05 00:33:43.787839,9.873,10.703,9.68,6.34,0.907,0.322,44.658,1503.0,Normal,906.0
2025-09-05 00:33:44.787839,9.758,10.178,9.534,6.19,0.909,0.421,43.906,1499.4,Normal,906.0
2025-09-05 00:33:45.787839,10.431,11.319,10.784,6.84,0.91,0.34,43.823,1498.9,Normal,906.0
2025-09-05 00:33:46.787839,10.288,10.247,10.44,6.51,0.91,0.416,43.942,1499.7,Normal,906.0
2025-09-05 00:33:47.787839,9.388,10.571,9.67,6.22,0.909,0.386,45.225,1502.4,Normal,906.0
2025-09-05 00:33:48.787839,10.321,10.591,9.297,6.34,0.908,0.39,44.509,1504.9,Normal,906.0
2025-09-05 00:33:49.787839,10.289,9.941,10.265,6.39,0.908,0.418,43.082,1498.6,Normal,906.0
2025-09-05 00:33:50.787839,9.711,10.336,9.613,6.22,0.908,0.465,44.947,1499.2,Normal,906.0
2025-09-05 00:33:51.787839,10.572,9.76,10.615,6.49,0.907,0.335,43.823,1500.1,Normal,906.0
2025-09-05 00:33:52.787839,9.798,9.673,10.392,6.26,0.908,0.36,43.983,1499.2,Normal,906.0
2025-09-05 00:33:53.787839,9.675,9.302,10.251,6.13,0.908,0.429,43.254,1498.3,Normal,906.0
2025-09-05 00:33:54.787839,9.66,9.127,9.179,5.86,0.907,0.388,43.75,1499.6,Normal,906.0
2025-09-05 00:33:55.787839,9.458,10.202,11.492,6.53,0.908,0.396,44.337,1497.6,Normal,906.0
2025-09-05 00:33:56.787839,9.827,9.987,10.205,6.29,0.907,0.408,44.036,1502.2,Normal,906.0
2025-09-05 00:33:57.787839,11.0,9.985,9.921,6.47,0.907,0.417,45.262,1504.4,Normal,906.0
2025-09-05 00:33:58.787839,9.608,9.254,9.839,6.01,0.906,0.44,43.171,1499.2,Normal,906.0
2025-09-05 00:33:59.787839,9.243,8.788,10.346,5.94,0.907,0.453,43.907,1505.0,Normal,906.0
2025-09-05 00:34:00.787839,9.906,9.248,9.741,6.05,0.906,0.309,42.406,1499.7,Normal,906.0
2025-09-05 00:34:01.787839,9.761,9.575,10.124,6.17,0.907,0.364,43.602,1497.9,Normal,906.0
2025-09-05 00:34:02.787839,10.23,10.958,9.965,6.52,0.906,0.353,44.734,1502.1,Normal,906.0
2025-09-05 00:34:03.787839,10.78,10.44,11.284,6.81,0.907,0.415,45.215,1497.2,Normal,906.0
2025-09-05 00:34:04.787839,9.298,10.428,9.721,6.16,0.906,0.461,44.959,1501.9,Normal,906.0
2025-09-05 00:34:05.787839,10.137,9.571,10.499,6.31,0.905,0.294,43.71,1500.8,Normal,906.0
2025-09-05 00:34:06.787839,10.304,10.848,11.413,6.81,0.906,0.312,43.896,1498.8,Normal,906.0
2025-09-05 00:34:07.787839,8.956,10.062,10.421,6.16,0.906,0.284,43.302,1498.5,Normal,906.0
2025-09-05 00:34:08.787839,9.695,9.552,10.108,6.14,0.905,0.363,43.85,1497.4,Normal,906.0
2025-09-05 00:34:09.787839,9.377,9.92,8.872,5.88,0.904,0.411,44.754,1503.1,Normal,906.0
2025-09-05 00:34:10.787839,9.013,9.664,9.562,5.9,0.905,0.468,44.502,1499.4,Normal,906.0
2025-09-05 00:34:11.787839,9.12,9.391,10.604,6.08,0.905,0.346,43.485,1501.0,Normal,906.0
2025-09-05 00:34:12.787839,10.178,9.012,10.008,6.1,0.905,0.535,43.718,1500.0,Normal,906.0
2025-09-05 00:34:13.787839,9.76,10.738,9.086,6.19,0.906,0.448,43.712,1499.4,Normal,906.0
2025-09-05 00:34:14.787839,9.102,10.301,9.923,6.12,0.904,0.459,43.628,1501.0,Normal,906.0
2025-09-05 00:34:15.787839,9.248,9.246,9.213,5.77,0.902,0.414,44.094,1501.6,Normal,906.0
2025-09-05 00:34:16.787839,9.888,10.075,9.651,6.17,0.902,0.325,44.476,1500.4,Normal,906.0
2025-09-05 00:34:17.787839,9.885,9.713,9.686,6.11,0.903,0.366,45.572,1499.4,Normal,906.0
2025-09-05 00:34:18.787839,9.828,10.689,9.695,6.3,0.903,0.342,44.004,1496.7,Normal,906.0
2025-09-05 00:34:19.787839,10.245,9.722,9.907,6.24,0.905,0.415,44.441,1498.2,Normal,906.0
2025-09-05 00:34:20.787839,9.919,9.712,8.713,5.91,0.903,0.32,43.2,1499.1,Normal,906.0
2025-09-05 00:34:21.787839,9.736,9.709,10.352,6.22,0.904,0.386,44.082,1500.0,Normal,906.0
2025-09-05 00:34:22.787839,9.929,10.508,10.983,6.56,0.904,0.346,43.984,1494.8,Normal,906.0
2025-09-05 00:34:23.787839,9.931,10.024,9.112,6.06,0.903,0.468,44.478,1501.9,Normal,906.0
2025-09-05 00:34:24.787839,8.806,10.472,10.379,6.17,0.901,0.349,44.29,1501.0,Normal,906.0
2025-09-05 00:34:25.787839,10.115,10.123,10.297,6.37,0.903,0.318,44.471,1498.3,Normal,906.0
2025-09-05 00:34:26.787839,8.859,10.709,9.67,6.09,0.902,0.424,43.724,1497.3,Normal,906.0
2025-09-05 00:34:27.787839,10.57,9.895,9.989,6.35,0.903,0.395,43.748,1497.9,Normal,906.0
2025-09-05 00:34:28.787839,9.044,9.504,10.013,5.95,0.902,0.477,43.123,1496.0,Normal,906.0
2025-09-05 00:34:29.787839,9.951,9.404,10.2,6.17,0.903,0.454,44.064,1499.0,Normal,906.0
2025-09-05 00:34:30.787839,8.816,9.452,9.921,5.88,0.903,0.414,43.865,1499.5,Normal,906.0
2025-09-05 00:34:31.787839,9.575,9.491,11.243,6.33,0.904,0.449,44.922,1502.8,Normal,906.0
2025-09-05 00:34:32.787839,10.446,11.008,9.931,6.56,0.905,0.396,43.973,1501.4,Normal,906.0
2025-09-05 00:34:33.787839,10.732,10.145,11.096,6.69,0.906,0.409,43.718,1503.7,Normal,906.0
2025-09-05 00:34:34.787839,10.201,9.92,9.704,6.25,0.907,0.462,44.317,1500.4,Normal,906.0
2025-09-05 00:34:35.787839,10.214,9.234,9.673,6.11,0.908,0.36,42.994,1497.3,Normal,906.0
2025-09-05 00:34:36.787839,10.276,9.879,10.381,6.4,0.908,0.314,44.159,1505.2,Normal,906.0
2025-09-05 00:34:37.787839,10.644,9.034,10.049,6.22,0.906,0.385,43.635,1499.0,Normal,906.0
2025-09-05 00:34:38.787839,9.753,10.216,10.907,6.46,0.906,0.293,43.162,1495.4,Normal,906.0
2025-09-05 00:34:39.787839,9.829,9.761,9.65,6.12,0.906,0.34,44.1,1500.7,Normal,906.0
2025-09-05 00:34:40.787839,10.469,10.938,10.769,6.74,0.907,0.369,42.375,1495.2,Normal,906.0
2025-09-05 00:34:41.787839,10.394,10.268,10.152,6.46,0.908,0.485,44.351,1499.8,Normal,906.0
2025-09-05 00:34:42.787839,10.256,10.747,10.259,6.56,0.908,0.371,44.18,1498.5,Normal,906.0
2025-09-05 00:34:43.787839,9.721,9.566,9.508,6.04,0.909,0.455,43.579,1501.6,Normal,906.0
2025-09-05 00:34:44.787839,9.491,9.971,9.293,6.05,0.911,0.437,44.588,1502.9,Normal,906.0
2025-09-05 00:34:45.787839,9.516,10.926,9.518,6.3,0.91,0.323,44.336,1499.0,Normal,906.0
2025-09-05 00:34:46.787839,10.53,9.932,10.862,6.58,0.91,0.44,43.218,1498.8,Normal,906.0
2025-09-05 00:34:47.787839,10.447,9.478,9.917,6.27,0.909,0.416,44.378,1502.3,Normal,906.0
2025-09-05 00:34:48.787839,10.467,10.268,10.632,6.59,0.91,0.296,44.44,1497.7,Normal,906.0
2025-09-05 00:34:49.787839,9.822,9.972,9.92,6.24,0.91,0.43,43.635,1500.2,Normal,906.0
2025-09-05 00:34:50.787839,10.755,10.151,9.26,6.33,0.908,0.491,43.777,1501.6,Normal,906.0
2025-09-05 00:34:51.787839,10.156,10.44,10.343,6.5,0.909,0.267,45.206,1497.6,Normal,906.0
2025-09-05 00:34:52.787839,10.466,9.902,10.088,6.39,0.909,0.34,44.211,1499.1,Normal,906.0
2025-09-05 00:34:53.787839,9.657,9.857,9.331,6.06,0.91,0.456,43.21,1500.3,Normal,906.0
2025-09-05 00:34:54.787839,10.192,11.088,9.79,6.54,0.912,0.339,44.12,1504.0,Normal,906.0
2025-09-05 00:34:55.787839,9.287,10.546,9.375,6.15,0.912,0.49,42.855,1496.4,Normal,906.0
2025-09-05 00:34:56.787839,9.519,10.227,9.355,6.12,0.911,0.419,44.356,1499.6,Normal,906.0
2025-09-05 00:34:57.787839,9.456,10.5,9.935,6.29,0.911,0.444,43.56,1504.1,Normal,906.0
2025-09-05 00:34:58.787839,10.118,10.081,10.225,6.4,0.911,0.459,43.706,1502.9,Normal,906.0
2025-09-05 00:34:59.787839,10.24,9.881,11.129,6.59,0.913,0.377,43.52,1499.1,Normal,906.0
2025-09-05 00:35:00.787839,8.872,10.374,10.311,6.23,0.913,0.391,43.739,1499.8,Normal,906.0
2025-09-05 00:35:01.787839,9.915,9.52,9.981,6.21,0.915,0.446,44.214,1501.4,Normal,906.0
2025-09-05 00:35:02.787839,9.693,11.061,9.855,6.47,0.915,0.363,43.553,1501.4,Normal,906.0
2025-09-05 00:35:03.787839,9.132,9.464,10.892,6.24,0.916,0.453,43.477,1504.1,Normal,906.0
2025-09-05 00:35:04.787839,10.185,10.688,10.212,6.58,0.917,0.382,44.043,1503.4,Normal,906.0
2025-09-05 00:35:05.787839,10.118,10.748,10.36,6.61,0.917,0.367,43.711,1495.9,Normal,906.0
2025-09-05 00:35:06.787839,10.392,9.433,9.378,6.19,0.918,0.362,43.861,1495.2,Normal,906.0
2025-09-05 00:35:07.787839,10.779,9.229,9.136,6.17,0.916,0.436,43.497,1498.4,Normal,906.0
2025-09-05 00:35:08.787839,9.213,10.057,9.567,6.11,0.918,0.457,43.258,1494.5,Normal,906.0
2025-09-05 00:35:09.787839,9.705,11.055,10.742,6.69,0.919,0.383,44.0,1503.9,Normal,906.0
2025-09-05 00:35:10.787839,10.008,10.409,10.821,6.63,0.92,0.399,44.516,1495.5,Normal,906.0
2025-09-05 00:35:11.787839,9.883,9.562,9.561,6.16,0.919,0.347,43.93,1499.1,Normal,906.0
2025-09-05 00:35:12.787839,10.402,11.143,10.599,6.82,0.918,0.374,43.906,1497.4,Normal,906.0
2025-09-05 00:35:13.787839,9.959,10.697,9.748,6.45,0.919,0.418,42.84,1495.3,Normal,906.0
2025-09-05 00:35:14.787839,10.19,9.879,9.736,6.33,0.92,0.37,43.778,1503.5,Normal,906.0
2025-09-05 00:35:15.787839,10.296,10.008,9.354,6.29,0.918,0.42,43.548,1498.3,Normal,906.0
2025-09-05 00:35:16.787839,9.667,10.405,9.998,6.37,0.917,0.3,44.079,1505.7,Normal,906.0
2025-09-05 00:35:17.787839,9.599,9.751,9.215,6.04,0.916,0.351,43.981,1504.2,Normal,906.0
2025-09-05 00:35:18.787839,9.214,9.358,11.036,6.26,0.916,0.472,45.548,1500.0,Normal,906.0
2025-09-05 00:35:19.787839,8.623,9.834,9.798,5.97,0.915,0.465,43.863,1493.7,Normal,906.0
2025-09-05 00:35:20.787839,9.589,9.613,10.236,6.22,0.915,0.432,44.725,1498.9,Normal,906.0
2025-09-05 00:35:21.787839,10.392,10.414,10.128,6.53,0.914,0.414,44.564,1506.9,Normal,906.0
2025-09-05 00:35:22.787839,10.635,9.865,10.205,6.49,0.916,0.424,44.469,1501.3,Normal,906.0
2025-09-05 00:35:23.787839,9.375,10.882,10.323,6.46,0.914,0.45,44.01,1499.5,Normal,906.0
2025-09-05 00:35:24.787839,10.898,10.742,9.926,6.67,0.915,0.433,45.923,1498.1,Normal,906.0
2025-09-05 00:35:25.787839,8.258,9.466,8.794,5.61,0.916,0.412,43.221,1502.7,Normal,906.0
2025-09-05 00:35:26.787839,9.579,10.857,10.144,6.46,0.915,0.468,44.373,1501.1,Normal,906.0
2025-09-05 00:35:27.787839,9.584,9.816,9.365,6.08,0.915,0.379,44.444,1500.9,Normal,906.0
2025-09-05 00:35:28.787839,9.938,9.164,9.046,5.95,0.915,0.385,42.643,1503.5,Normal,906.0
2025-09-05 00:35:29.787839,10.813,10.311,9.509,6.46,0.913,0.433,42.981,1503.3,Normal,906.0
2025-09-05 00:35:30.787839,10.23,10.218,10.06,6.43,0.913,0.349,45.026,1501.3,Normal,906.0
2025-09-05 00:35:31.787839,9.802,9.95,9.11,6.07,0.911,0.501,44.153,1495.3,Normal,906.0
2025-09-05 00:35:32.787839,10.718,10.404,9.663,6.48,0.911,0.396,43.265,1497.0,Normal,906.0
2025-09-05 00:35:33.787839,11.424,10.354,10.116,6.71,0.911,0.472,44.956,1498.1,Normal,906.0
2025-09-05 00:35:34.787839,10.591,10.211,10.563,6.6,0.911,0.411,43.874,1499.9,Normal,906.0
2025-09-05 00:35:35.787839,9.425,10.245,11.045,6.46,0.91,0.35,44.67,1504.5,Normal,906.0
2025-09-05 00:35:36.787839,10.009,9.683,10.033,6.25,0.911,0.444,45.038,1506.2,Normal,906.0
2025-09-05 00:35:37.787839,9.498,9.576,9.942,6.1,0.91,0.415,43.802,1501.2,Normal,906.0
2025-09-05 00:35:38.787839,10.927,9.727,10.738,6.57,0.907,0.501,42.726,1501.6,Normal,906.0
2025-09-05 00:35:39.787839,10.332,9.662,9.937,6.27,0.907,0.347,43.462,1495.5,Normal,906.0
2025-09-05 00:35:40.787839,9.58,9.77,10.22,6.18,0.905,0.344,42.627,1498.7,Normal,906.0
2025-09-05 00:35:41.787839,10.586,10.378,10.392,6.56,0.906,0.277,43.376,1498.3,Normal,906.0
2025-09-05 00:35:42.787839,10.812,11.426,10.819,6.91,0.905,0.34,45.158,1498.0,Normal,906.0
2025-09-05 00:35:43.787839,10.092,9.904,10.371,6.35,0.906,0.377,43.448,1501.7,Normal,906.0
2025-09-05 00:35:44.787839,10.416,11.031,10.741,6.74,0.906,0.336,43.361,1498.6,Normal,906.0
2025-09-05 00:35:45.787839,9.772,9.697,9.666,6.1,0.907,0.429,45.095,1494.3,Normal,906.0
2025-09-05 00:35:46.787839,10.732,10.365,10.745,6.67,0.908,0.399,44.009,1502.5,Normal,906.0
2025-09-05 00:35:47.787839,10.795,9.623,9.319,6.22,0.905,0.386,44.049,1503.6,Normal,906.0
2025-09-05 00:35:48.787839,11.0,10.356,10.412,6.64,0.905,0.391,43.247,1500.9,Normal,906.0
2025-09-05 00:35:49.787839,9.809,9.607,9.697,6.09,0.905,0.375,44.822,1499.5,Normal,906.0
2025-09-05 00:35:50.787839,8.983,10.419,9.389,6.02,0.905,0.444,44.034,1497.3,Normal,906.0
2025-09-05 00:35:51.787839,10.032,10.494,9.606,6.3,0.905,0.322,44.652,1497.5,Normal,906.0
2025-09-05 00:35:52.787839,10.168,10.19,11.174,6.59,0.905,0.439,43.011,1503.2,Normal,906.0
2025-09-05 00:35:53.787839,10.448,10.033,9.78,6.31,0.903,0.388,45.008,1497.7,Normal,906.0
2025-09-05 00:35:54.787839,10.282,9.015,10.306,6.18,0.904,0.403,44.16,1506.1,Normal,906.0
2025-09-05 00:35:55.787839,10.157,9.581,10.132,6.23,0.903,0.43,43.408,1502.9,Normal,906.0
2025-09-05 00:35:56.787839,10.374,10.39,10.465,6.52,0.904,0.411,43.697,1501.0,Normal,906.0
2025-09-05 00:35:57.787839,9.674,9.118,9.487,5.9,0.904,0.494,43.618,1508.1,Normal,906.0
